id,gm_time_s,extend_g_time_s
28078,0.0021,0.0017
28079,0.003,0.0026
28080,0.0038,0.004
28081,0.0043,0.0036
28082,0.0036,0.0024
28083,0.0044,0.0038
28084,0.0017,0.0015
28085,0.003,0.0026
28086,0.0029,0.0025
28087,0.0035,0.003
28088,0.0024,0.002
28089,0.0032,0.0027
28090,0.0042,0.0038
28091,0.0026,0.0023
28092,0.0047,0.0041
28093,0.0032,0.0033
28094,0.0038,0.0033
28095,0.0043,0.0032
28096,0.0026,0.0022
28097,0.006,0.0054
28098,0.0021,0.0018
28099,0.0018,0.0015
28100,0.0044,0.0038
28101,0.0017,0.0015
28102,0.0021,0.0017
28103,0.0047,0.0041
28104,0.0022,0.0018
28105,0.0018,0.0016
28106,0.0049,0.0046
28107,0.0046,0.004
28108,0.0052,0.0038
28109,0.0031,0.0027
28110,0.003,0.0026
28111,0.0058,0.0047
28112,0.0041,0.0033
28113,0.0031,0.0026
28114,0.0045,0.0035
28115,0.0025,0.002
28116,0.0024,0.0019
28117,0.003,0.0025
28118,0.0034,0.0036
28119,0.0028,0.0024
28120,0.0047,0.0034
28121,0.0041,0.0035
28122,0.0017,0.0015
28123,0.0033,0.0029
28124,0.002,0.0016
28125,0.0048,0.0043
28126,0.0017,0.0014
28127,0.0046,0.0039
28128,0.0039,0.0034
28129,0.0032,0.0028
28130,0.0025,0.0022
28131,0.0032,0.0033
28132,0.0035,0.003
28133,0.0056,0.0043
28134,0.004,0.0035
28135,0.0043,0.0037
28136,0.0027,0.0023
28137,0.003,0.0026
28138,0.0048,0.0041
28139,0.0028,0.0024
28140,0.0037,0.0032
28141,0.0032,0.0027
28142,0.0044,0.0045
28143,0.0043,0.0037
28144,0.0027,0.0024
28145,0.0041,0.0027
28146,0.0024,0.002
28147,0.0028,0.0024
28148,0.0021,0.0018
28149,0.0033,0.0028
28150,0.0041,0.0035
28151,0.003,0.0025
28152,0.0037,0.0032
28153,0.0035,0.003
28154,0.0043,0.0037
28155,0.003,0.0034
28156,0.0041,0.0035
28157,0.0021,0.0018
28158,0.0047,0.0034
28159,0.0041,0.0035
28160,0.0045,0.0039
28161,0.0037,0.0032
28162,0.0026,0.0022
28163,0.0019,0.0015
28164,0.0031,0.0027
28165,0.0041,0.0035
28166,0.0036,0.0032
28167,0.0033,0.0035
28168,0.0035,0.0031
28169,0.0036,0.0031
28170,0.0034,0.0029
28171,0.0044,0.0029
28172,0.004,0.0035
28173,0.0031,0.0027
28174,0.0035,0.003
28175,0.0034,0.0027
28176,0.0031,0.0026
28177,0.002,0.0017
28178,0.0039,0.0034
28179,0.0044,0.0037
28180,0.0025,0.0029
28181,0.0036,0.0031
28182,0.0034,0.0031
28183,0.0035,0.0031
28184,0.0028,0.0019
28185,0.0038,0.0035
28186,0.004,0.0034
28187,0.0038,0.0032
28188,0.0023,0.0019
28189,0.0041,0.0035
28190,0.0044,0.0038
28191,0.0038,0.0032
28192,0.0044,0.0046
28193,0.0029,0.0025
28194,0.0041,0.0036
28195,0.0064,0.0048
28196,0.0022,0.0019
28197,0.0058,0.005
28198,0.0041,0.0037
28199,0.0019,0.0016
28200,0.0023,0.0019
28201,0.002,0.0017
28202,0.0019,0.0016
28203,0.0025,0.0021
28204,0.0023,0.002
28205,0.0042,0.0042
28206,0.0031,0.0026
28207,0.0048,0.0042
28208,0.0041,0.0037
28209,0.0048,0.0035
28210,0.004,0.0034
28211,0.0028,0.0024
28212,0.003,0.0025
28213,0.0037,0.0031
28214,0.0031,0.0027
28215,0.0023,0.002
28216,0.0036,0.0031
28217,0.0044,0.0044
28218,0.0039,0.0033
28219,0.0043,0.0038
28220,0.0018,0.0016
28221,0.0028,0.0024
28222,0.0047,0.0034
28223,0.0035,0.003
28224,0.002,0.0017
28225,0.0035,0.0031
28226,0.0044,0.0038
28227,0.0035,0.003
28228,0.0035,0.003
28229,0.0029,0.0023
28230,0.0039,0.0041
28231,0.0024,0.002
28232,0.0021,0.0017
28233,0.003,0.0025
28234,0.0041,0.0035
28235,0.0029,0.0017
28236,0.0033,0.0028
28237,0.0014,0.0013
28238,0.0032,0.0028
28239,0.0024,0.002
28240,0.0018,0.0016
28241,0.0028,0.0023
28242,0.0035,0.003
28243,0.0033,0.0029
28244,0.0033,0.0034
28245,0.0022,0.0019
28246,0.0031,0.0026
28247,0.0032,0.0027
28248,0.0033,0.0029
28249,0.0027,0.0023
28250,0.0046,0.0031
28251,0.0024,0.0021
28252,0.0048,0.0042
28253,0.0022,0.0018
28254,0.002,0.0017
28255,0.0024,0.002
28256,0.0032,0.0026
28257,0.0028,0.0025
28258,0.0024,0.0021
28259,0.0021,0.0017
28260,0.0051,0.0051
28261,0.0028,0.0024
28262,0.0022,0.0018
28263,0.0035,0.0029
28264,0.0036,0.0029
28265,0.0039,0.0025
28266,0.0015,0.0012
28267,0.0025,0.002
28268,0.0031,0.0026
28269,0.0019,0.0015
28270,0.0024,0.0019
28271,0.0033,0.0029
28272,0.0027,0.0024
28273,0.0023,0.002
28274,0.0023,0.002
28275,0.0045,0.0046
28276,0.0027,0.0024
28277,0.0027,0.0024
28278,0.0039,0.0033
28279,0.0021,0.0018
28280,0.0046,0.0036
28281,0.0024,0.0021
28282,0.0036,0.0031
28283,0.0032,0.0028
28284,0.0038,0.0034
28285,0.0044,0.0038
28286,0.0033,0.0029
28287,0.0021,0.0017
28288,0.0021,0.0018
28289,0.0048,0.0047
28290,0.0027,0.0023
28291,0.0044,0.0039
28292,0.004,0.0035
28293,0.0041,0.0029
28294,0.0021,0.0018
28295,0.002,0.0017
28296,0.0027,0.0023
28297,0.0028,0.0024
28298,0.0037,0.0032
28299,0.003,0.0026
28300,0.0025,0.0021
28301,0.0032,0.0027
28302,0.0023,0.0026
28303,0.0025,0.002
28304,0.0037,0.0273
28305,0.0025,0.0021
28306,0.0048,0.0042
28307,0.0064,0.0049
28308,0.0025,0.0021
28309,0.0021,0.0018
28310,0.0037,0.0032
28311,0.0023,0.002
28312,0.0046,0.0039
28313,0.0038,0.0033
28314,0.0019,0.0017
28315,0.0036,0.0036
28316,0.0035,0.003
28317,0.0019,0.0015
28318,0.0017,0.0015
28319,0.0036,0.0031
28320,0.0036,0.003
28321,0.0039,0.0029
28322,0.0024,0.0021
28323,0.0041,0.0034
28324,0.0039,0.0034
28325,0.0036,0.0031
28326,0.003,0.0025
28327,0.002,0.0017
28328,0.0047,0.004
28329,0.0036,0.0036
28330,0.0027,0.0024
28331,0.0027,0.0022
28332,0.0031,0.0026
28333,0.0039,0.0034
28334,0.0039,0.0026
28335,0.0035,0.003
28336,0.0034,0.0029
28337,0.0041,0.0035
28338,0.0027,0.0022
28339,0.003,0.0027
28340,0.0037,0.0033
28341,0.0028,0.0024
28342,0.0036,0.0035
28343,0.0031,0.0026
28344,0.0035,0.003
28345,0.0022,0.0019
28346,0.0028,0.0023
28347,0.0049,0.0034
28348,0.0025,0.0021
28349,0.0016,0.0014
28350,0.0049,0.0042
28351,0.0025,0.0022
28352,0.0024,0.0021
28353,0.004,0.0036
28354,0.003,0.0028
28355,0.0037,0.0044
28356,0.0032,0.0029
28357,0.0042,0.0038
28358,0.0041,0.0037
28359,0.0029,0.0025
28360,0.0036,0.0023
28361,0.0036,0.0032
28362,0.0048,0.0042
28363,0.0023,0.0019
28364,0.0026,0.0023
28365,0.0039,0.0032
28366,0.0022,0.0019
28367,0.0029,0.0024
28368,0.0039,0.004
28369,0.0019,0.0016
28370,0.0036,0.003
28371,0.0044,0.0038
28372,0.0035,0.0032
28373,0.0035,0.0024
28374,0.0015,0.0013
28375,0.0023,0.0019
28376,0.0049,0.0042
28377,0.0024,0.002
28378,0.0035,0.003
28379,0.004,0.0035
28380,0.0029,0.0024
28381,0.0027,0.0023
28382,0.0035,0.0039
28383,0.0032,0.0027
28384,0.0025,0.0021
28385,0.0036,0.0031
28386,0.0019,0.0016
28387,0.0035,0.003
28388,0.0036,0.0024
28389,0.003,0.0025
28390,0.0043,0.0038
28391,0.0023,0.0019
28392,0.0046,0.0041
28393,0.0024,0.002
28394,0.0022,0.0019
28395,0.005,0.0048
28396,0.0026,0.0023
28397,0.0036,0.0031
28398,0.0021,0.0018
28399,0.0026,0.0022
28400,0.0022,0.0019
28401,0.0054,0.0039
28402,0.0046,0.0038
28403,0.0022,0.0018
28404,0.0045,0.0036
28405,0.0027,0.0023
28406,0.0021,0.0017
28407,0.0018,0.0016
28408,0.0044,0.0037
28409,0.0042,0.0043
28410,0.0026,0.0022
28411,0.0043,0.0036
28412,0.004,0.0034
28413,0.004,0.0034
28414,0.0034,0.0022
28415,0.0027,0.0023
28416,0.0029,0.0024
28417,0.0037,0.0031
28418,0.0028,0.0023
28419,0.0023,0.0019
28420,0.0034,0.0022
28421,0.0026,0.0019
28422,0.0024,0.002
28423,0.003,0.003
28424,0.0022,0.0017
28425,0.0038,0.0032
28426,0.0033,0.0028
28427,0.0039,0.0034
28428,0.0023,0.002
28429,0.0034,0.0031
28430,0.0044,0.0032
28431,0.0036,0.003
28432,0.0045,0.0038
28433,0.0045,0.0037
28434,0.0029,0.0024
28435,0.0034,0.0035
28436,0.0029,0.0024
28437,0.0034,0.0028
28438,0.0016,0.0014
28439,0.0025,0.002
28440,0.0017,0.0015
28441,0.0037,0.0031
28442,0.0028,0.0023
28443,0.0038,0.0024
28444,0.0022,0.0018
28445,0.0032,0.0028
28446,0.0043,0.0037
28447,0.004,0.0034
28448,0.0034,0.0028
28449,0.0032,0.0027
28450,0.0022,0.0024
28451,0.0052,0.0044
28452,0.0036,0.0031
28453,0.0028,0.0023
28454,0.0037,0.003
28455,0.0039,0.0033
28456,0.0024,0.002
28457,0.0049,0.0032
28458,0.0041,0.0034
28459,0.0022,0.0019
28460,0.0031,0.0026
28461,0.0031,0.0026
28462,0.0032,0.0033
28463,0.0043,0.0036
28464,0.0034,0.0029
28465,0.0026,0.0021
28466,0.0025,0.0022
28467,0.0017,0.0013
28468,0.004,0.0035
28469,0.0025,0.0022
28470,0.0033,0.0028
28471,0.0045,0.0031
28472,0.0026,0.0022
28473,0.0017,0.0015
28474,0.0034,0.0029
28475,0.0033,0.0028
28476,0.0025,0.0021
28477,0.0022,0.0026
28478,0.0027,0.0022
28479,0.0019,0.0015
28480,0.0021,0.0018
28481,0.0038,0.0032
28482,0.0014,0.0012
28483,0.004,0.0034
28484,0.0039,0.0033
28485,0.0038,0.0033
28486,0.0046,0.0035
28487,0.0039,0.0033
28488,0.0034,0.0029
28489,0.0038,0.0032
28490,0.0024,0.0019
28491,0.0038,0.0039
28492,0.0047,0.0039
28493,0.0038,0.0032
28494,0.0045,0.0041
28495,0.0031,0.0029
28496,0.0043,0.0039
28497,0.0031,0.0027
28498,0.0043,0.003
28499,0.0041,0.0038
28500,0.0035,0.003
28501,0.0025,0.0021
28502,0.0035,0.0039
28503,0.0019,0.0015
28504,0.005,0.0044
28505,0.0029,0.0025
28506,0.0036,0.003
28507,0.0025,0.0021
28508,0.0033,0.0028
28509,0.0025,0.0021
28510,0.0023,0.002
28511,0.0029,0.0024
28512,0.0042,0.0029
28513,0.0049,0.0043
28514,0.002,0.0017
28515,0.0025,0.0022
28516,0.0021,0.0024
28517,0.003,0.0026
28518,0.0021,0.0018
28519,0.0014,0.0012
28520,0.0032,0.0028
28521,0.0032,0.0028
28522,0.0037,0.0031
28523,0.0026,0.0022
28524,0.0015,0.0013
28525,0.0027,0.0023
28526,0.0022,0.0019
28527,0.0047,0.004
28528,0.0038,0.0026
28529,0.0051,0.0044
28530,0.0027,0.0022
28531,0.0039,0.0039
28532,0.0032,0.0027
28533,0.0042,0.0037
28534,0.0036,0.0031
28535,0.0026,0.0023
28536,0.003,0.0027
28537,0.0014,0.0015
28538,0.003,0.0026
28539,0.0034,0.003
28540,0.0025,0.0022
28541,0.0022,0.002
28542,0.0045,0.0033
28543,0.0029,0.0025
28544,0.0046,0.0044
28545,0.0018,0.0015
28546,0.004,0.0034
28547,0.0038,0.0032
28548,0.0024,0.002
28549,0.0027,0.0023
28550,0.0033,0.0028
28551,0.0019,0.0015
28552,0.0016,0.0014
28553,0.004,0.0035
28554,0.0033,0.0029
28555,0.0057,0.0048
28556,0.0046,0.0035
28557,0.0044,0.0045
28558,0.0026,0.0022
28559,0.0029,0.0024
28560,0.0028,0.0024
28561,0.0037,0.0031
28562,0.0045,0.0039
28563,0.0032,0.0027
28564,0.0038,0.0032
28565,0.0039,0.0033
28566,0.0021,0.0018
28567,0.0025,0.0021
28568,0.0036,0.0031
28569,0.005,0.0037
28570,0.0032,0.0033
28571,0.0041,0.0035
28572,0.0028,0.0022
28573,0.0044,0.0037
28574,0.0043,0.0034
28575,0.0035,0.0029
28576,0.0037,0.003
28577,0.0034,0.0028
28578,0.0021,0.0017
28579,0.004,0.0034
28580,0.0029,0.0025
28581,0.0022,0.0018
28582,0.0024,0.002
28583,0.0045,0.0038
28584,0.0052,0.0044
28585,0.0035,0.0029
28586,0.0041,0.0033
28587,0.0033,0.0028
28588,0.0038,0.0033
28589,0.0028,0.0024
28590,0.0018,0.0015
28591,0.0035,0.0031
28592,0.0034,0.0029
28593,0.0042,0.0036
28594,0.0043,0.0035
28595,0.006,0.0048
28596,0.003,0.0026
28597,0.0018,0.0015
28598,0.0038,0.0033
28599,0.003,0.0026
28600,0.0042,0.0037
28601,0.0037,0.0031
28602,0.0044,0.0038
28603,0.0043,0.0036
28604,0.0024,0.0021
28605,0.0039,0.0033
28606,0.0034,0.0029
28607,0.0057,0.005
28608,0.0035,0.003
28609,0.002,0.0017
28610,0.0027,0.0023
28611,0.005,0.0043
28612,0.0029,0.0025
28613,0.0044,0.0039
28614,0.0028,0.0025
28615,0.0029,0.0025
28616,0.003,0.0026
28617,0.0031,0.0026
28618,0.0021,0.0018
28619,0.0031,0.0026
28620,0.0023,0.0013
28621,0.0032,0.0036
28622,0.0027,0.0024
28623,0.0037,0.0031
28624,0.0042,0.0036
28625,0.0022,0.0019
28626,0.0028,0.0024
28627,0.004,0.0035
28628,0.0028,0.0024
28629,0.0048,0.0041
28630,0.0041,0.0036
28631,0.0026,0.0023
28632,0.0058,0.0052
28633,0.0276,0.003
28634,0.0025,0.0021
28635,0.0044,0.0039
28636,0.003,0.0026
28637,0.0041,0.0036
28638,0.0035,0.003
28639,0.0028,0.0024
28640,0.0017,0.0015
28641,0.0032,0.0027
28642,0.0022,0.0018
28643,0.0034,0.0028
28644,0.0029,0.0025
28645,0.0034,0.0028
28646,0.0029,0.0029
28647,0.004,0.0027
28648,0.0022,0.0018
28649,0.0034,0.003
28650,0.0042,0.0036
28651,0.0038,0.0034
28652,0.0032,0.0027
28653,0.0034,0.003
28654,0.0026,0.0023
28655,0.0017,0.0014
28656,0.0036,0.0031
28657,0.003,0.0026
28658,0.003,0.0026
28659,0.0018,0.0015
28660,0.0031,0.0033
28661,0.004,0.0027
28662,0.0033,0.0028
28663,0.0032,0.0027
28664,0.0032,0.0027
28665,0.003,0.0025
28666,0.0021,0.0018
28667,0.0035,0.003
28668,0.0031,0.0026
28669,0.0026,0.0022
28670,0.003,0.0026
28671,0.0029,0.0025
28672,0.0025,0.0022
28673,0.0026,0.0022
28674,0.0021,0.0017
28675,0.0038,0.0033
28676,0.0044,0.0038
28677,0.0028,0.0024
28678,0.0021,0.0019
28679,0.0043,0.0037
28680,0.0037,0.0032
28681,0.0024,0.0021
28682,0.0016,0.0013
28683,0.0021,0.0017
28684,0.0063,0.0054
28685,0.0039,0.0034
28686,0.0052,0.0051
28687,0.0048,0.0035
28688,0.0038,0.0033
28689,0.0034,0.003
28690,0.0045,0.0039
28691,0.0024,0.0021
28692,0.0022,0.0019
28693,0.0052,0.0043
28694,0.0031,0.0026
28695,0.0036,0.0032
28696,0.0036,0.0032
28697,0.0027,0.0023
28698,0.0044,0.0037
28699,0.0022,0.0019
28700,0.0038,0.0033
28701,0.0021,0.0018
28702,0.0033,0.0028
28703,0.0026,0.0023
28704,0.0047,0.0041
28705,0.0032,0.0027
28706,0.0043,0.0037
28707,0.0037,0.0032
28708,0.005,0.0044
28709,0.0026,0.0023
28710,0.0037,0.0033
28711,0.0038,0.0033
28712,0.0054,0.0047
28713,0.0047,0.0038
28714,0.0056,0.0046
28715,0.0026,0.0021
28716,0.0025,0.0021
28717,0.0031,0.0025
28718,0.0037,0.0031
28719,0.0034,0.0029
28720,0.0021,0.0018
28721,0.0041,0.0036
28722,0.005,0.0042
28723,0.0036,0.003
28724,0.0027,0.0022
28725,0.0015,0.0012
28726,0.004,0.0034
28727,0.0031,0.0026
28728,0.0043,0.0038
28729,0.0038,0.0032
28730,0.004,0.0033
28731,0.0039,0.0033
28732,0.003,0.0026
28733,0.0018,0.0015
28734,0.0037,0.0031
28735,0.0047,0.0047
28736,0.0033,0.002
28737,0.0017,0.0014
28738,0.0037,0.003
28739,0.0038,0.0032
28740,0.0033,0.0027
28741,0.0041,0.0035
28742,0.0032,0.0027
28743,0.0041,0.0034
28744,0.0039,0.0032
28745,0.0024,0.002
28746,0.006,0.0053
28747,0.0027,0.003
28748,0.0045,0.003
28749,0.0022,0.0017
28750,0.0023,0.0019
28751,0.0027,0.0022
28752,0.0035,0.0029
28753,0.0039,0.0033
28754,0.0054,0.0046
28755,0.0025,0.0021
28756,0.0017,0.0014
28757,0.0024,0.0021
28758,0.0031,0.0026
28759,0.0026,0.0022
28760,0.0019,0.0015
28761,0.0042,0.0037
28762,0.004,0.0036
28763,0.0035,0.003
28764,0.0031,0.0027
28765,0.0043,0.0037
28766,0.003,0.0027
28767,0.0037,0.0032
28768,0.0035,0.003
28769,0.0027,0.0023
28770,0.003,0.0026
28771,0.0048,0.0042
28772,0.0034,0.0029
28773,0.0028,0.0025
28774,0.0046,0.0039
28775,0.0041,0.0037
28776,0.0028,0.0024
28777,0.0033,0.0028
28778,0.004,0.0036
28779,0.0022,0.0018
28780,0.0048,0.0042
28781,0.0019,0.0016
28782,0.0038,0.0032
28783,0.0032,0.0027
28784,0.0028,0.0023
28785,0.0024,0.002
28786,0.0016,0.0014
28787,0.0039,0.0039
28788,0.0046,0.0033
28789,0.0037,0.0032
28790,0.0033,0.0029
28791,0.0037,0.0032
28792,0.0023,0.002
28793,0.005,0.0043
28794,0.0047,0.0043
28795,0.0037,0.0033
28796,0.0039,0.0033
28797,0.0022,0.0018
28798,0.0044,0.0045
28799,0.004,0.0028
28800,0.0037,0.0031
28801,0.0017,0.0015
28802,0.0048,0.0041
28803,0.0026,0.0022
28804,0.003,0.0026
28805,0.0046,0.004
28806,0.003,0.0025
28807,0.0032,0.0028
28808,0.0035,0.003
28809,0.0038,0.0034
28810,0.004,0.004
28811,0.004,0.0029
28812,0.002,0.0017
28813,0.0032,0.0028
28814,0.0025,0.0021
28815,0.0014,0.0012
28816,0.0053,0.0049
28817,0.0024,0.002
28818,0.0032,0.0027
28819,0.0024,0.0019
28820,0.0022,0.0017
28821,0.0036,0.0029
28822,0.0031,0.0026
28823,0.0061,0.0051
28824,0.0043,0.0042
28825,0.0043,0.003
28826,0.0032,0.0027
28827,0.0027,0.0022
28828,0.0022,0.0018
28829,0.0056,0.0049
28830,0.0036,0.003
28831,0.0022,0.0018
28832,0.003,0.0025
28833,0.0021,0.0017
28834,0.0023,0.002
28835,0.0028,0.0024
28836,0.0048,0.0043
28837,0.0045,0.0046
28838,0.0035,0.0024
28839,0.0033,0.0029
28840,0.0039,0.0033
28841,0.0025,0.0021
28842,0.0022,0.0018
28843,0.003,0.0026
28844,0.0039,0.0034
28845,0.0037,0.0032
28846,0.0038,0.0033
28847,0.003,0.0025
28848,0.0031,0.0026
28849,0.0028,0.0024
28850,0.004,0.004
28851,0.0051,0.0037
28852,0.0045,0.004
28853,0.0043,0.0037
28854,0.0037,0.0032
28855,0.003,0.0026
28856,0.0033,0.0028
28857,0.0063,0.0057
28858,0.0042,0.0035
28859,0.0045,0.0034
28860,0.0028,0.0032
28861,0.004,0.0034
28862,0.0016,0.0013
28863,0.0051,0.0034
28864,0.0038,0.0033
28865,0.0022,0.0019
28866,0.004,0.0034
28867,0.0031,0.0026
28868,0.0048,0.0041
28869,0.0021,0.0019
28870,0.002,0.0018
28871,0.004,0.0034
28872,0.0054,0.0045
28873,0.0031,0.0034
28874,0.0023,0.002
28875,0.0054,0.004
28876,0.0051,0.0045
28877,0.0029,0.0025
28878,0.003,0.0027
28879,0.0047,0.0042
28880,0.0052,0.0046
28881,0.0038,0.0033
28882,0.0047,0.0041
28883,0.0022,0.0018
28884,0.0026,0.003
28885,0.0073,0.0055
28886,0.0026,0.0022
28887,0.0025,0.0021
28888,0.0042,0.0036
28889,0.0038,0.0033
28890,0.0032,0.0027
28891,0.0021,0.0018
28892,0.0035,0.003
28893,0.0025,0.0022
28894,0.0022,0.0018
28895,0.0022,0.0019
28896,0.0023,0.002
28897,0.0046,0.0048
28898,0.0038,0.0032
28899,0.003,0.0025
28900,0.0041,0.003
28901,0.0025,0.0021
28902,0.0034,0.0029
28903,0.0026,0.0023
28904,0.0041,0.0035
28905,0.0036,0.0031
28906,0.0028,0.0024
28907,0.0041,0.0037
28908,0.0031,0.0026
28909,0.0033,0.003
28910,0.0027,0.0032
28911,0.0025,0.0022
28912,0.0029,0.0025
28913,0.0043,0.0032
28914,0.0043,0.004
28915,0.0029,0.0026
28916,0.004,0.0037
28917,0.0027,0.0024
28918,0.0025,0.0023
28919,0.0024,0.0021
28920,0.0034,0.0031
28921,0.0018,0.0016
28922,0.0024,0.002
28923,0.0033,0.003
28924,0.0028,0.0023
28925,0.0023,0.0026
28926,0.0034,0.0029
28927,0.0027,0.0022
28928,0.0065,0.0048
28929,0.0038,0.0032
28930,0.0043,0.0036
28931,0.0028,0.0024
28932,0.0033,0.0027
28933,0.0043,0.0036
28934,0.004,0.0032
28935,0.0023,0.0019
28936,0.0028,0.0024
28937,0.0034,0.0037
28938,0.0039,0.0033
28939,0.0043,0.0036
28940,0.005,0.0036
28941,0.004,0.0034
28942,0.0022,0.0019
28943,0.0036,0.0031
28944,0.003,0.0026
28945,0.0024,0.0021
28946,0.0027,0.0023
28947,0.0033,0.0029
28948,0.0022,0.0019
28949,0.0044,0.0045
28950,0.0034,0.0029
28951,0.0032,0.0027
28952,0.0016,0.0014
28953,0.0052,0.0037
28954,0.0019,0.0016
28955,0.0015,0.0013
28956,0.0017,0.0015
28957,0.0031,0.0026
28958,0.0031,0.0026
28959,0.0035,0.003
28960,0.0049,0.0043
28961,0.002,0.0018
28962,0.0025,0.0022
28963,0.002,0.0017
28964,0.0024,0.0019
28965,0.0043,0.0043
28966,0.002,0.0017
28967,0.0048,0.0043
28968,0.005,0.0037
28969,0.002,0.0016
28970,0.0036,0.0032
28971,0.0029,0.0025
28972,0.0047,0.0042
28973,0.0018,0.0016
28974,0.0022,0.0019
28975,0.0032,0.0027
28976,0.0034,0.0029
28977,0.0039,0.004
28978,0.0042,0.0036
28979,0.0026,0.0023
28980,0.0039,0.0034
28981,0.0045,0.0032
28982,0.0036,0.0032
28983,0.0042,0.0037
28984,0.0022,0.0019
28985,0.0033,0.0029
28986,0.0046,0.0039
28987,0.003,0.0026
28988,0.0019,0.0016
28989,0.0047,0.0047
28990,0.0041,0.0035
28991,0.0029,0.0024
28992,0.0025,0.0021
28993,0.0029,0.0025
28994,0.003,0.0019
28995,0.0022,0.0019
28996,0.0025,0.0021
28997,0.0037,0.0031
28998,0.0046,0.0041
28999,0.0042,0.0036
29000,0.0032,0.0028
29001,0.0024,0.002
29002,0.003,0.0026
29003,0.0037,0.0037
29004,0.0034,0.0029
29005,0.0027,0.0024
29006,0.0038,0.0032
29007,0.0048,0.0034
29008,0.0026,0.0021
29009,0.0031,0.0026
29010,0.0042,0.0035
29011,0.0043,0.0037
29012,0.0021,0.0017
29013,0.0022,0.0018
29014,0.003,0.0025
29015,0.0043,0.0036
29016,0.0042,0.0044
29017,0.0033,0.0028
29018,0.0029,0.0025
29019,0.003,0.0025
29020,0.002,0.0017
29021,0.0013,0.0012
29022,0.0045,0.0032
29023,0.0025,0.0021
29024,0.0032,0.0027
29025,0.0042,0.0035
29026,0.0026,0.0022
29027,0.0052,0.0045
29028,0.0038,0.0033
29029,0.004,0.0043
29030,0.0031,0.0267
29031,0.0037,0.0032
29032,0.0035,0.003
29033,0.0031,0.0026
29034,0.0049,0.0034
29035,0.0019,0.0016
29036,0.0041,0.0036
29037,0.0039,0.0034
29038,0.0023,0.002
29039,0.0035,0.0029
29040,0.0032,0.0027
29041,0.0026,0.0022
29042,0.0028,0.0023
29043,0.002,0.0017
29044,0.0041,0.0041
29045,0.0033,0.003
29046,0.0049,0.0043
29047,0.0026,0.0023
29048,0.005,0.0037
29049,0.0047,0.0041
29050,0.0017,0.0015
29051,0.003,0.0024
29052,0.0032,0.0027
29053,0.0015,0.0013
29054,0.0036,0.0031
29055,0.0027,0.0024
29056,0.003,0.0024
29057,0.0021,0.0025
29058,0.0023,0.0019
29059,0.0016,0.0012
29060,0.0016,0.0014
29061,0.0034,0.0029
29062,0.0041,0.0035
29063,0.0029,0.0018
29064,0.003,0.0026
29065,0.0024,0.0019
29066,0.0044,0.0038
29067,0.0016,0.0013
29068,0.0058,0.0052
29069,0.0041,0.0035
29070,0.0031,0.0026
29071,0.0047,0.0045
29072,0.0039,0.0032
29073,0.003,0.0026
29074,0.0025,0.0021
29075,0.0024,0.002
29076,0.0037,0.0024
29077,0.0024,0.002
29078,0.0028,0.0024
29079,0.0026,0.0022
29080,0.0028,0.0023
29081,0.004,0.0035
29082,0.0035,0.0029
29083,0.0036,0.003
29084,0.0036,0.0037
29085,0.0029,0.0023
29086,0.0035,0.0029
29087,0.0029,0.0024
29088,0.0051,0.0045
29089,0.005,0.0035
29090,0.0037,0.0031
29091,0.0023,0.0019
29092,0.0019,0.0016
29093,0.0016,0.0013
29094,0.0023,0.0019
29095,0.0046,0.0039
29096,0.0054,0.0046
29097,0.003,0.0031
29098,0.0021,0.0018
29099,0.0024,0.002
29100,0.0019,0.0016
29101,0.0034,0.0029
29102,0.0048,0.0041
29103,0.0045,0.0032
29104,0.0034,0.0029
29105,0.0025,0.0021
29106,0.0023,0.002
29107,0.0034,0.0031
29108,0.0033,0.0028
29109,0.0057,0.0048
29110,0.0039,0.004
29111,0.003,0.0025
29112,0.0034,0.0028
29113,0.003,0.0027
29114,0.0032,0.0029
29115,0.0034,0.003
29116,0.0034,0.0022
29117,0.0028,0.0024
29118,0.0015,0.0013
29119,0.0034,0.0029
29120,0.0041,0.0035
29121,0.0038,0.0032
29122,0.0024,0.002
29123,0.0044,0.0044
29124,0.0033,0.0028
29125,0.0029,0.0024
29126,0.0039,0.0034
29127,0.0036,0.0031
29128,0.0018,0.0016
29129,0.003,0.0026
29130,0.0015,0.0012
29131,0.0043,0.0027
29132,0.0027,0.0022
29133,0.0026,0.0022
29134,0.0024,0.002
29135,0.0027,0.0023
29136,0.0028,0.0024
29137,0.0047,0.0042
29138,0.0027,0.0029
29139,0.0042,0.0036
29140,0.002,0.0017
29141,0.0034,0.0029
29142,0.0035,0.003
29143,0.0054,0.0045
29144,0.002,0.0017
29145,0.0047,0.0033
29146,0.0046,0.004
29147,0.0031,0.0026
29148,0.0055,0.0047
29149,0.0022,0.0019
29150,0.0033,0.0036
29151,0.0039,0.0033
29152,0.0043,0.0037
29153,0.0015,0.0013
29154,0.0025,0.0021
29155,0.0033,0.0028
29156,0.0021,0.0018
29157,0.0046,0.0031
29158,0.0032,0.0027
29159,0.0029,0.0025
29160,0.0022,0.0019
29161,0.0019,0.0016
29162,0.0054,0.0045
29163,0.0022,0.0017
29164,0.004,0.004
29165,0.0047,0.0039
29166,0.0052,0.0044
29167,0.0028,0.0024
29168,0.0026,0.0022
29169,0.0017,0.0014
