id,gm_time_s,extend_g_time_s
24259,0.002,0.0017
24260,0.0029,0.0024
24261,0.002,0.0017
24262,0.0018,0.0014
24263,0.0039,0.0035
24264,0.0015,0.0014
24265,0.0026,0.0023
24266,0.004,0.0035
24267,0.0037,0.0025
24268,0.003,0.0025
24269,0.0039,0.0041
24270,0.0027,0.0023
24271,0.0034,0.0029
24272,0.0039,0.0033
24273,0.0038,0.0033
24274,0.0028,0.0024
24275,0.0022,0.002
24276,0.0043,0.0038
24277,0.0029,0.0025
24278,0.0022,0.0018
24279,0.0021,0.0017
24280,0.0042,0.0029
24281,0.002,0.0017
24282,0.0041,0.0041
24283,0.0019,0.0015
24284,0.0042,0.0037
24285,0.0036,0.0031
24286,0.002,0.0017
24287,0.0042,0.0037
24288,0.0025,0.0021
24289,0.0019,0.0016
24290,0.0025,0.0022
24291,0.003,0.0026
24292,0.004,0.0035
24293,0.0032,0.0028
24294,0.005,0.0038
24295,0.002,0.0017
24296,0.0034,0.0036
24297,0.003,0.0025
24298,0.0023,0.002
24299,0.0034,0.0029
24300,0.0032,0.0029
24301,0.0033,0.0028
24302,0.0018,0.0015
24303,0.0027,0.0024
24304,0.0036,0.0031
24305,0.0053,0.0045
24306,0.0029,0.0025
24307,0.0025,0.0023
24308,0.0021,0.0018
24309,0.0036,0.0023
24310,0.0031,0.0035
24311,0.005,0.0044
24312,0.0032,0.0028
24313,0.0051,0.0044
24314,0.002,0.0017
24315,0.002,0.0016
24316,0.003,0.0026
24317,0.0042,0.0035
24318,0.003,0.0026
24319,0.0017,0.0015
24320,0.0039,0.0033
24321,0.0041,0.0036
24322,0.0035,0.0032
24323,0.0022,0.0019
24324,0.0044,0.0039
24325,0.0022,0.0018
24326,0.0024,0.002
24327,0.0036,0.003
24328,0.0039,0.0034
24329,0.0027,0.0025
24330,0.0035,0.0031
24331,0.0015,0.0013
24332,0.002,0.0018
24333,0.0038,0.0033
24334,0.0042,0.0037
24335,0.0045,0.0045
24336,0.0054,0.0037
24337,0.0046,0.0038
24338,0.0037,0.0032
24339,0.0034,0.003
24340,0.0034,0.003
24341,0.0021,0.0018
24342,0.0014,0.0012
24343,0.004,0.0035
24344,0.0061,0.0054
24345,0.0034,0.0029
24346,0.0035,0.003
24347,0.0046,0.004
24348,0.0043,0.0037
24349,0.0025,0.0022
24350,0.0037,0.0032
24351,0.0039,0.0034
24352,0.003,0.0026
24353,0.0029,0.0026
24354,0.0042,0.0037
24355,0.0019,0.0017
24356,0.0037,0.0032
24357,0.0045,0.0039
24358,0.0024,0.0021
24359,0.0034,0.0036
24360,0.0029,0.0018
24361,0.0026,0.0023
24362,0.0037,0.0032
24363,0.0028,0.0026
24364,0.0041,0.0036
24365,0.0037,0.0032
24366,0.0042,0.0037
24367,0.0021,0.0018
24368,0.0017,0.0014
24369,0.0024,0.0021
24370,0.0041,0.0036
24371,0.0018,0.0015
24372,0.0021,0.0016
24373,0.0054,0.0054
24374,0.0043,0.0029
24375,0.0295,0.0052
24376,0.0024,0.0021
24377,0.004,0.0036
24378,0.0046,0.004
24379,0.0023,0.0019
24380,0.0024,0.0021
24381,0.0039,0.0034
24382,0.0036,0.0032
24383,0.0035,0.0031
24384,0.0034,0.0029
24385,0.0031,0.0034
24386,0.0023,0.002
24387,0.0048,0.0035
24388,0.0028,0.0025
24389,0.0026,0.0021
24390,0.0031,0.0027
24391,0.0026,0.0023
24392,0.0028,0.0024
24393,0.0037,0.0031
24394,0.0033,0.0029
24395,0.0034,0.003
24396,0.0036,0.0032
24397,0.0036,0.0031
24398,0.0049,0.005
24399,0.0016,0.0013
24400,0.0061,0.0046
24401,0.0034,0.0029
24402,0.0022,0.0017
24403,0.0024,0.0021
24404,0.0026,0.0021
24405,0.0037,0.0031
24406,0.0034,0.003
24407,0.0032,0.0029
24408,0.0022,0.002
24409,0.0033,0.0028
24410,0.0026,0.0022
24411,0.0027,0.0024
24412,0.0037,0.0038
24413,0.0041,0.0029
24414,0.0035,0.0029
24415,0.0023,0.002
24416,0.004,0.0034
24417,0.0025,0.0022
24418,0.0027,0.0023
24419,0.0016,0.0013
24420,0.0026,0.0022
24421,0.0038,0.0033
24422,0.0034,0.0031
24423,0.0026,0.0024
24424,0.0027,0.0024
24425,0.0014,0.0012
24426,0.0033,0.0028
24427,0.004,0.0041
24428,0.0043,0.0031
24429,0.0043,0.0037
24430,0.0028,0.0024
24431,0.0019,0.0017
24432,0.0016,0.0013
24433,0.002,0.0017
24434,0.0046,0.0039
24435,0.0029,0.0024
24436,0.002,0.0017
24437,0.0034,0.0029
24438,0.0036,0.0032
24439,0.0024,0.002
24440,0.0033,0.0029
24441,0.0032,0.0034
24442,0.0039,0.0027
24443,0.0041,0.0036
24444,0.0036,0.0031
24445,0.0034,0.0029
24446,0.0042,0.0037
24447,0.0047,0.0041
24448,0.0036,0.0031
24449,0.0045,0.0039
24450,0.0041,0.0035
24451,0.0024,0.0021
24452,0.0033,0.0035
24453,0.0043,0.0031
24454,0.003,0.0026
24455,0.0051,0.004
24456,0.0046,0.0041
24457,0.0026,0.0022
24458,0.002,0.0017
24459,0.0028,0.0024
24460,0.0024,0.0021
24461,0.0026,0.0023
24462,0.0033,0.0029
24463,0.0053,0.0047
24464,0.0042,0.0043
24465,0.0036,0.0026
24466,0.0015,0.0012
24467,0.0026,0.0023
24468,0.0036,0.0031
24469,0.0032,0.0027
24470,0.0037,0.0031
24471,0.0053,0.0045
24472,0.0038,0.0033
24473,0.004,0.0034
24474,0.0042,0.0037
24475,0.0029,0.0024
24476,0.0035,0.0038
24477,0.0048,0.0034
24478,0.0022,0.0018
24479,0.0028,0.0023
24480,0.0019,0.0016
24481,0.0031,0.0024
24482,0.0046,0.0035
24483,0.0026,0.002
24484,0.0049,0.004
24485,0.0044,0.0036
24486,0.0035,0.0031
24487,0.0041,0.0037
24488,0.0033,0.003
24489,0.0021,0.0026
24490,0.0034,0.003
24491,0.003,0.0018
24492,0.0033,0.003
24493,0.0026,0.0023
24494,0.0037,0.0033
24495,0.0051,0.0047
24496,0.0042,0.0038
24497,0.0026,0.0022
24498,0.0026,0.0023
24499,0.0035,0.0032
24500,0.0039,0.0034
24501,0.0041,0.0045
24502,0.0028,0.0024
24503,0.0048,0.0035
24504,0.0036,0.003
24505,0.003,0.0025
24506,0.0028,0.0024
24507,0.0031,0.0027
24508,0.0028,0.0024
24509,0.0037,0.0032
24510,0.0047,0.0041
24511,0.0025,0.0022
24512,0.0032,0.0027
24513,0.0039,0.0033
24514,0.0035,0.0037
24515,0.0054,0.0041
24516,0.003,0.0025
24517,0.004,0.0035
24518,0.004,0.0034
24519,0.0028,0.0024
24520,0.0023,0.002
24521,0.0021,0.0018
24522,0.0024,0.002
24523,0.0029,0.0024
24524,0.0033,0.0027
24525,0.0039,0.0033
24526,0.002,0.0017
24527,0.003,0.0032
24528,0.0038,0.0033
24529,0.0026,0.0023
24530,0.0034,0.0023
24531,0.0041,0.0036
24532,0.0014,0.0012
24533,0.004,0.0034
24534,0.0037,0.0032
24535,0.0033,0.0029
24536,0.002,0.0018
24537,0.0017,0.0014
24538,0.0029,0.0027
24539,0.0036,0.0032
24540,0.0028,0.0025
24541,0.0043,0.0044
24542,0.0056,0.0049
24543,0.0036,0.0024
24544,0.0034,0.0029
24545,0.0045,0.0039
24546,0.0032,0.0027
24547,0.0024,0.0021
24548,0.0033,0.0028
24549,0.0017,0.0015
24550,0.0044,0.0038
24551,0.0022,0.0019
24552,0.0039,0.0033
24553,0.0048,0.0047
24554,0.0032,0.0028
24555,0.004,0.0027
24556,0.003,0.0027
24557,0.0027,0.0022
24558,0.0032,0.0028
24559,0.0034,0.003
24560,0.0019,0.0017
24561,0.0024,0.0021
24562,0.0031,0.0026
24563,0.004,0.0036
24564,0.0028,0.0024
24565,0.0049,0.0044
24566,0.0048,0.0048
24567,0.0037,0.0275
24568,0.0022,0.0018
24569,0.0027,0.0017
24570,0.0019,0.0016
24571,0.0035,0.0027
24572,0.0022,0.0019
24573,0.0052,0.0047
24574,0.0035,0.0031
24575,0.0015,0.0013
24576,0.0031,0.0028
24577,0.0041,0.0038
24578,0.0019,0.0016
24579,0.0038,0.0032
24580,0.0044,0.0044
24581,0.0023,0.0019
24582,0.0016,0.0014
24583,0.0045,0.0032
24584,0.0037,0.0031
24585,0.0034,0.0029
24586,0.0017,0.0015
24587,0.0037,0.0031
24588,0.0025,0.0021
24589,0.0022,0.0019
24590,0.0027,0.0023
24591,0.0034,0.003
24592,0.0034,0.0029
24593,0.0048,0.0042
24594,0.0028,0.0029
24595,0.0022,0.0019
24596,0.0017,0.0015
24597,0.0047,0.0034
24598,0.003,0.0026
24599,0.0027,0.0024
24600,0.0029,0.0024
24601,0.0022,0.0018
24602,0.0036,0.0029
24603,0.0052,0.0044
24604,0.0029,0.0024
24605,0.0027,0.0023
24606,0.0033,0.0029
24607,0.0039,0.0034
24608,0.004,0.004
24609,0.004,0.0034
24610,0.0038,0.0025
24611,0.0017,0.0015
24612,0.0034,0.0029
24613,0.0056,0.0049
24614,0.0041,0.0035
24615,0.0028,0.0023
24616,0.0028,0.0024
24617,0.0044,0.0036
24618,0.0036,0.0031
24619,0.0039,0.0039
24620,0.0013,0.0011
24621,0.0028,0.0024
24622,0.0024,0.0021
24623,0.0027,0.0023
24624,0.0032,0.0021
24625,0.0023,0.002
24626,0.0026,0.0021
24627,0.0047,0.0041
24628,0.0037,0.0031
24629,0.0033,0.0028
24630,0.0023,0.0017
24631,0.0045,0.0034
24632,0.0048,0.0038
24633,0.0027,0.0022
24634,0.0024,0.0026
24635,0.0015,0.0012
24636,0.0024,0.0019
24637,0.0032,0.0026
24638,0.0049,0.0034
24639,0.0034,0.0029
24640,0.0034,0.0029
24641,0.0041,0.0035
24642,0.0033,0.0027
24643,0.0025,0.0022
24644,0.0025,0.0021
24645,0.0026,0.0022
24646,0.0036,0.0031
24647,0.0033,0.0028
24648,0.0023,0.0026
24649,0.0035,0.003
24650,0.0029,0.0025
24651,0.0041,0.0035
24652,0.0039,0.0026
24653,0.0032,0.0027
24654,0.0032,0.0027
24655,0.0029,0.0024
24656,0.0028,0.0024
24657,0.003,0.0025
24658,0.0025,0.002
24659,0.0034,0.0029
24660,0.0031,0.0026
24661,0.0026,0.0022
24662,0.0052,0.0051
24663,0.0053,0.0045
24664,0.0042,0.003
24665,0.0039,0.0034
24666,0.0038,0.0033
24667,0.0042,0.0036
24668,0.003,0.0024
24669,0.0032,0.0028
24670,0.003,0.0026
24671,0.0042,0.0037
24672,0.0036,0.0031
24673,0.0047,0.0049
24674,0.0051,0.0047
24675,0.0044,0.0029
24676,0.003,0.0026
24677,0.0049,0.0042
24678,0.0049,0.0045
24679,0.0039,0.0034
24680,0.003,0.0027
24681,0.0033,0.0029
24682,0.0046,0.004
24683,0.0037,0.004
24684,0.0026,0.0023
24685,0.0045,0.0039
24686,0.0019,0.0017
24687,0.0041,0.0031
24688,0.0039,0.0034
24689,0.0033,0.0029
24690,0.0045,0.0039
24691,0.0016,0.0014
24692,0.0018,0.0016
24693,0.0042,0.0037
24694,0.0043,0.0038
24695,0.0044,0.0045
24696,0.0017,0.0015
24697,0.0026,0.0022
24698,0.003,0.0026
24699,0.0049,0.0036
24700,0.0021,0.0018
24701,0.0032,0.0028
24702,0.0018,0.0015
24703,0.0047,0.004
24704,0.003,0.0025
24705,0.0026,0.0023
24706,0.0039,0.0035
24707,0.0017,0.0014
24708,0.0019,0.0017
24709,0.0033,0.0028
24710,0.0033,0.0035
24711,0.0016,0.0013
24712,0.0027,0.0024
24713,0.0045,0.004
24714,0.0029,0.0018
24715,0.0028,0.0023
24716,0.0028,0.0023
24717,0.0024,0.002
24718,0.0021,0.0017
24719,0.0033,0.0027
24720,0.003,0.0025
24721,0.0026,0.0023
24722,0.0049,0.0042
24723,0.0032,0.0028
24724,0.0044,0.0039
24725,0.0017,0.002
24726,0.0033,0.0028
24727,0.0021,0.0017
24728,0.0033,0.0029
24729,0.0038,0.0028
24730,0.0023,0.002
24731,0.0037,0.0032
24732,0.0035,0.003
24733,0.0096,0.0085
24734,0.0042,0.0036
24735,0.0025,0.0021
24736,0.0014,0.0012
24737,0.0037,0.0038
24738,0.0026,0.0022
24739,0.0032,0.0027
24740,0.0046,0.0033
24741,0.0029,0.0025
24742,0.0038,0.0033
24743,0.0043,0.0038
24744,0.0022,0.0018
24745,0.0026,0.0022
24746,0.0042,0.0036
24747,0.0027,0.0024
24748,0.0025,0.0021
24749,0.0017,0.0015
24750,0.0031,0.0034
24751,0.0026,0.0023
24752,0.0015,0.0012
24753,0.002,0.0018
24754,0.0022,0.0019
24755,0.0042,0.0032
24756,0.0023,0.002
24757,0.0027,0.0024
24758,0.0037,0.0032
24759,0.0021,0.0018
24760,0.0041,0.0035
24761,0.0039,0.0034
24762,0.0033,0.0028
24763,0.0044,0.0039
24764,0.0039,0.004
24765,0.0026,0.0022
24766,0.0029,0.0025
24767,0.0039,0.0036
24768,0.0049,0.0036
24769,0.0033,0.0029
24770,0.0021,0.0018
24771,0.0032,0.0028
24772,0.0042,0.0036
24773,0.0033,0.0028
24774,0.0058,0.0057
24775,0.0042,0.0036
24776,0.0019,0.0023
24777,0.0032,0.0028
24778,0.0028,0.0024
24779,0.0046,0.0041
24780,0.0034,0.0019
24781,0.0027,0.0022
24782,0.0031,0.0025
24783,0.0032,0.0026
24784,0.0022,0.0019
24785,0.0024,0.0019
24786,0.0033,0.0028
24787,0.0042,0.0035
24788,0.0016,0.0013
24789,0.0049,0.0041
24790,0.003,0.0032
24791,0.0036,0.0031
24792,0.0044,0.0039
24793,0.0062,0.0051
24794,0.0037,0.0034
24795,0.0029,0.0025
24796,0.003,0.0026
24797,0.0027,0.0023
24798,0.0023,0.002
24799,0.0025,0.0022
24800,0.0039,0.0034
24801,0.0042,0.0038
24802,0.0022,0.0027
24803,0.0066,0.0057
24804,0.003,0.0026
24805,0.0031,0.0019
24806,0.0028,0.0024
24807,0.0036,0.0031
24808,0.004,0.0034
24809,0.0048,0.0042
24810,0.003,0.0026
24811,0.0029,0.0025
24812,0.0037,0.0032
24813,0.0039,0.0041
24814,0.0047,0.0041
24815,0.003,0.0026
24816,0.004,0.0035
24817,0.0031,0.0018
24818,0.0035,0.0031
24819,0.0036,0.0032
24820,0.0025,0.0021
24821,0.003,0.0025
24822,0.0035,0.003
24823,0.0032,0.0027
24824,0.0031,0.0027
24825,0.0031,0.0025
24826,0.002,0.0016
24827,0.0048,0.0049
24828,0.0033,0.0029
24829,0.0038,0.0034
24830,0.0046,0.0033
24831,0.0023,0.002
24832,0.0041,0.0036
24833,0.0023,0.0019
24834,0.0021,0.0018
24835,0.0038,0.0034
24836,0.004,0.0036
24837,0.0052,0.0046
24838,0.0033,0.0038
24839,0.0058,0.0053
24840,0.0017,0.0015
24841,0.0035,0.0031
24842,0.0031,0.0027
24843,0.0038,0.0026
24844,0.0022,0.002
24845,0.003,0.0026
24846,0.0033,0.0028
24847,0.0032,0.0027
24848,0.0029,0.0026
24849,0.0051,0.0045
24850,0.0045,0.0039
24851,0.0038,0.0042
24852,0.0029,0.0024
24853,0.0033,0.0028
24854,0.0029,0.0025
24855,0.0031,0.0027
24856,0.0062,0.0046
24857,0.0053,0.0045
24858,0.0052,0.0046
24859,0.0047,0.0039
24860,0.0021,0.0018
24861,0.0072,0.007
24862,0.0034,0.0029
24863,0.0044,0.0039
24864,0.0021,0.0019
24865,0.0057,0.0041
24866,0.002,0.0017
24867,0.0041,0.0036
24868,0.0016,0.0013
24869,0.0033,0.0029
24870,0.0034,0.003
24871,0.0031,0.0027
24872,0.0039,0.0035
24873,0.0045,0.0047
24874,0.0033,0.0029
24875,0.0031,0.0028
24876,0.0034,0.0029
24877,0.0045,0.0031
24878,0.002,0.0018
24879,0.0027,0.0023
24880,0.0031,0.0026
24881,0.002,0.0017
24882,0.0036,0.0031
24883,0.0031,0.0027
24884,0.0039,0.0034
24885,0.0033,0.0029
24886,0.0028,0.003
24887,0.0028,0.0024
24888,0.0034,0.0029
24889,0.004,0.0035
24890,0.0033,0.0028
24891,0.005,0.0036
24892,0.002,0.0017
24893,0.0019,0.0016
24894,0.0025,0.0021
24895,0.0037,0.0032
24896,0.0033,0.0027
24897,0.0026,0.0021
24898,0.0041,0.0035
24899,0.0048,0.0049
24900,0.002,0.0016
24901,0.0044,0.0038
24902,0.0026,0.0021
24903,0.004,0.0036
24904,0.0038,0.0032
24905,0.0019,0.0016
24906,0.0025,0.0014
24907,0.0038,0.0033
24908,0.0023,0.002
24909,0.0039,0.0033
24910,0.0044,0.0039
24911,0.0035,0.0031
24912,0.0018,0.0015
24913,0.0028,0.003
24914,0.0042,0.0036
24915,0.002,0.0016
24916,0.0028,0.0024
24917,0.0032,0.0027
24918,0.002,0.0017
24919,0.0039,0.0035
24920,0.0024,0.0021
24921,0.0027,0.0016
24922,0.0027,0.0024
24923,0.0028,0.0023
24924,0.0044,0.0039
24925,0.0039,0.0032
24926,0.0025,0.0019
24927,0.004,0.0019
24928,0.0038,0.0037
24929,0.0024,0.002
24930,0.0052,0.0044
24931,0.0031,0.0026
24932,0.0019,0.0016
24933,0.0038,0.0033
24934,0.0035,0.003
24935,0.0029,0.0017
24936,0.0063,0.0054
24937,0.0024,0.0021
24938,0.0034,0.0028
24939,0.0032,0.0026
24940,0.0049,0.0049
24941,0.0041,0.0034
24942,0.0023,0.0019
24943,0.0043,0.0036
24944,0.0036,0.003
24945,0.0029,0.0024
24946,0.0056,0.0037
24947,0.0032,0.0027
24948,0.0039,0.0033
24949,0.0045,0.0039
24950,0.0043,0.0036
24951,0.004,0.0034
24952,0.0035,0.0038
24953,0.0045,0.0038
24954,0.0038,0.0032
24955,0.0047,0.004
24956,0.0029,0.0024
24957,0.0025,0.0022
24958,0.0053,0.0036
24959,0.0033,0.0027
24960,0.0019,0.0015
24961,0.0024,0.002
24962,0.0047,0.0039
24963,0.0024,0.002
24964,0.0025,0.0029
24965,0.0029,0.0024
24966,0.0041,0.0035
24967,0.0036,0.0031
24968,0.0033,0.0028
24969,0.0039,0.0033
24970,0.0037,0.0031
24971,0.0035,0.0021
24972,0.0039,0.0033
24973,0.0043,0.0037
24974,0.0022,0.0018
24975,0.0022,0.0018
24976,0.0017,0.0014
24977,0.0028,0.0024
24978,0.0019,0.0022
24979,0.0036,0.0031
24980,0.0031,0.0027
24981,0.0025,0.0021
24982,0.0033,0.0028
24983,0.003,0.0025
24984,0.003,0.0026
24985,0.0022,0.002
24986,0.0028,0.0024
24987,0.0051,0.0039
24988,0.0025,0.0021
24989,0.003,0.0026
24990,0.0022,0.0018
24991,0.0033,0.0028
24992,0.0034,0.0036
24993,0.005,0.0044
24994,0.0045,0.004
24995,0.004,0.0035
24996,0.0029,0.0024
24997,0.0032,0.0027
24998,0.0033,0.0028
24999,0.0022,0.0018
25000,0.003,0.0017
25001,0.0021,0.0018
25002,0.0037,0.0032
25003,0.0024,0.0021
25004,0.0022,0.0019
25005,0.0043,0.0043
25006,0.0016,0.0013
25007,0.0034,0.003
25008,0.0024,0.0022
25009,0.005,0.0046
25010,0.003,0.003
25011,0.0045,0.0039
25012,0.0042,0.0037
25013,0.0028,0.0025
25014,0.0047,0.0036
25015,0.0037,0.0033
25016,0.0051,0.0045
25017,0.0033,0.0037
25018,0.0038,0.0032
25019,0.004,0.0035
25020,0.0037,0.0032
25021,0.0043,0.0039
25022,0.0046,0.004
25023,0.0025,0.0023
25024,0.0028,0.0024
25025,0.0052,0.0039
25026,0.027,0.0037
25027,0.0028,0.0024
25028,0.004,0.0042
25029,0.0043,0.0038
25030,0.003,0.0027
25031,0.005,0.0044
25032,0.0029,0.0026
25033,0.0045,0.004
25034,0.0062,0.0055
25035,0.0015,0.0013
25036,0.0031,0.0027
25037,0.0036,0.0026
25038,0.0044,0.0039
25039,0.0037,0.004
25040,0.0052,0.0046
25041,0.0026,0.0022
25042,0.0046,0.0043
25043,0.0029,0.0025
25044,0.003,0.0026
25045,0.0032,0.0029
25046,0.0039,0.0035
25047,0.0034,0.0031
25048,0.002,0.0018
25049,0.0041,0.0029
25050,0.0052,0.0051
25051,0.0038,0.0034
25052,0.0031,0.0028
25053,0.0035,0.0031
25054,0.0049,0.0042
25055,0.0027,0.0022
25056,0.0017,0.0014
25057,0.0027,0.0023
25058,0.0042,0.0037
25059,0.0022,0.0019
25060,0.0028,0.0024
25061,0.0018,0.0015
25062,0.003,0.0019
25063,0.0034,0.0029
25064,0.0041,0.004
25065,0.0021,0.0017
25066,0.0017,0.0012
25067,0.0037,0.003
25068,0.0032,0.0026
25069,0.0021,0.0018
25070,0.0031,0.0025
25071,0.0037,0.003
25072,0.0023,0.0019
25073,0.0026,0.0021
25074,0.0035,0.003
25075,0.0021,0.0018
25076,0.0031,0.0027
25077,0.0044,0.0032
25078,0.0035,0.0029
25079,0.0034,0.0035
25080,0.0028,0.0024
25081,0.0039,0.0033
25082,0.003,0.0024
25083,0.0029,0.0025
25084,0.004,0.0035
25085,0.003,0.0025
25086,0.0027,0.0022
25087,0.0043,0.0036
25088,0.0036,0.0031
25089,0.0022,0.0019
25090,0.0052,0.004
25091,0.003,0.0026
25092,0.0066,0.0066
25093,0.0043,0.0036
25094,0.0025,0.002
25095,0.0019,0.0016
25096,0.0018,0.0015
25097,0.0036,0.0032
25098,0.0043,0.0036
25099,0.0035,0.0028
25100,0.0035,0.0028
25101,0.0044,0.0036
25102,0.0057,0.0037
25103,0.0036,0.003
25104,0.0026,0.0029
25105,0.0024,0.002
25106,0.0026,0.0022
25107,0.0023,0.0019
25108,0.0034,0.0029
25109,0.004,0.0034
25110,0.0014,0.0012
25111,0.0024,0.0021
25112,0.004,0.0035
25113,0.0034,0.0029
25114,0.004,0.0033
25115,0.0033,0.0028
25116,0.004,0.0029
25117,0.0022,0.002
25118,0.0025,0.0021
25119,0.0038,0.004
25120,0.003,0.0026
25121,0.0031,0.0027
25122,0.0037,0.0032
25123,0.0025,0.0022
25124,0.0032,0.0028
25125,0.0042,0.0037
25126,0.0046,0.004
25127,0.0023,0.0019
25128,0.0034,0.003
25129,0.0049,0.0036
25130,0.0029,0.0025
25131,0.0038,0.0039
25132,0.0036,0.0032
25133,0.0022,0.002
25134,0.0022,0.0018
25135,0.0038,0.0033
25136,0.0041,0.0036
25137,0.0032,0.0028
25138,0.0048,0.0041
25139,0.0029,0.0024
25140,0.0042,0.0034
25141,0.0039,0.0026
25142,0.0029,0.0025
25143,0.0024,0.002
25144,0.0023,0.0027
25145,0.0041,0.0036
25146,0.0017,0.0014
25147,0.0023,0.0018
25148,0.0031,0.0026
25149,0.005,0.0043
25150,0.0022,0.0018
25151,0.0033,0.0029
25152,0.0031,0.0027
25153,0.002,0.0017
25154,0.003,0.0025
25155,0.0033,0.0028
25156,0.0021,0.0019
25157,0.0044,0.0032
25158,0.0028,0.003
25159,0.0031,0.0027
25160,0.0033,0.0029
25161,0.0031,0.0027
25162,0.0035,0.0033
25163,0.0027,0.0024
25164,0.0046,0.0042
25165,0.0023,0.0021
25166,0.0031,0.0027
25167,0.004,0.0035
25168,0.0027,0.0023
25169,0.0035,0.0029
25170,0.0033,0.0022
25171,0.0019,0.0017
25172,0.0018,0.0022
25173,0.0048,0.0041
25174,0.0039,0.0034
25175,0.0036,0.0031
25176,0.0026,0.0022
25177,0.0033,0.0028
25178,0.0024,0.002
25179,0.0044,0.0039
25180,0.0021,0.0018
25181,0.0024,0.0022
25182,0.0044,0.004
25183,0.0018,0.0016
25184,0.0034,0.0025
25185,0.0029,0.0032
25186,0.0029,0.0026
25187,0.0033,0.0028
25188,0.0028,0.0024
25189,0.0028,0.0024
25190,0.0046,0.0039
25191,0.0031,0.0026
25192,0.0025,0.0022
25193,0.0025,0.0022
25194,0.0017,0.0014
25195,0.0038,0.0034
25196,0.0036,0.0031
25197,0.0036,0.0031
25198,0.0037,0.0026
25199,0.0046,0.0046
25200,0.0024,0.002
25201,0.0032,0.0028
25202,0.0025,0.0022
25203,0.003,0.0026
25204,0.0033,0.0028
25205,0.0032,0.0026
25206,0.0048,0.004
25207,0.0031,0.0026
25208,0.0041,0.0036
25209,0.0037,0.0032
25210,0.0032,0.0027
25211,0.0039,0.0034
25212,0.003,0.0025
25213,0.0025,0.0022
25214,0.0028,0.0024
25215,0.003,0.0026
25216,0.0046,0.004
25217,0.0018,0.0016
25218,0.0024,0.0019
25219,0.0025,0.0021
25220,0.0028,0.0023
25221,0.0025,0.0021
25222,0.0045,0.0038
25223,0.0026,0.0022
25224,0.0037,0.0034
25225,0.0043,0.0038
25226,0.002,0.0018
25227,0.0037,0.0032
25228,0.0016,0.0014
25229,0.0046,0.004
25230,0.0029,0.0025
25231,0.0015,0.0013
25232,0.0018,0.0015
25233,0.0041,0.0036
25234,0.0029,0.0025
25235,0.0024,0.0021
25236,0.0033,0.0029
25237,0.0027,0.0023
25238,0.004,0.0035
25239,0.0024,0.0021
25240,0.0043,0.0037
25241,0.0038,0.0034
25242,0.0045,0.0038
25243,0.0016,0.0014
25244,0.0045,0.004
25245,0.0035,0.003
25246,0.0027,0.0023
25247,0.0037,0.0032
25248,0.0021,0.0018
25249,0.003,0.0025
25250,0.0019,0.0016
25251,0.0033,0.0028
25252,0.0026,0.0022
25253,0.0038,0.004
25254,0.0044,0.0032
25255,0.0042,0.0037
25256,0.0036,0.0031
25257,0.0034,0.0029
25258,0.0052,0.0045
25259,0.0048,0.0042
25260,0.0023,0.0019
25261,0.0022,0.0019
25262,0.0029,0.0025
25263,0.002,0.0017
25264,0.0025,0.0021
25265,0.0021,0.0017
25266,0.0054,0.0053
25267,0.0046,0.0032
25268,0.0025,0.0021
25269,0.004,0.0035
25270,0.0022,0.002
25271,0.0041,0.0036
25272,0.0042,0.0038
25273,0.0053,0.0046
25274,0.0019,0.0016
25275,0.0024,0.002
25276,0.0021,0.0018
25277,0.0016,0.0013
25278,0.0024,0.0021
25279,0.0037,0.0037
25280,0.0017,0.0014
25281,0.0048,0.0036
25282,0.0038,0.0034
25283,0.0028,0.0025
25284,0.0021,0.0019
25285,0.0032,0.0027
25286,0.002,0.0017
25287,0.0033,0.0029
25288,0.0045,0.004
25289,0.0033,0.0028
25290,0.0039,0.0034
25291,0.0029,0.0024
25292,0.0027,0.0023
25293,0.0031,0.0033
25294,0.0026,0.0022
25295,0.004,0.0027
25296,0.0035,0.003
25297,0.0034,0.0029
25298,0.0019,0.0016
25299,0.0027,0.0022
25300,0.0048,0.0041
25301,0.0019,0.0016
25302,0.0023,0.002
25303,0.0033,0.0028
25304,0.0021,0.0017
25305,0.0023,0.0021
25306,0.0023,0.0019
25307,0.0028,0.0023
25308,0.0039,0.0041
25309,0.0018,0.0015
25310,0.0039,0.0033
25311,0.0058,0.0042
25312,0.0026,0.0022
25313,0.0015,0.0014
25314,0.0036,0.003
25315,0.0034,0.003
25316,0.0031,0.0027
25317,0.0046,0.0041
25318,0.0029,0.0025
25319,0.0028,0.0024
25320,0.0027,0.0024
25321,0.0021,0.0025
25322,0.0037,0.0032
25323,0.003,0.0027
25324,0.006,0.0046
25325,0.0023,0.002
25326,0.0023,0.002
25327,0.0017,0.0015
25328,0.0035,0.003
25329,0.0033,0.0028
25330,0.0044,0.0038
25331,0.0032,0.0027
25332,0.0035,0.003
25333,0.0021,0.0018
25334,0.0044,0.0044
25335,0.0036,0.0271
25336,0.0038,0.0025
25337,0.0038,0.0034
25338,0.0025,0.0021
25339,0.0018,0.0015
25340,0.0035,0.0031
25341,0.0025,0.0022
25342,0.005,0.0044
25343,0.0043,0.0037
25344,0.0061,0.0053
25345,0.0029,0.0025
25346,0.0042,0.0042
25347,0.0046,0.0032
25348,0.003,0.0026
25349,0.0027,0.0024
25350,0.0025,0.0022
