,id,gm,rb1,rb2,ilp,its_nodes,its_edges,rc_nodes,rc_edges
353,353,0.0031000000000000003,0.00268,0.0031600000000000005,1.0553000000000001,29,32,4,4
354,354,0.0026,0.0019200000000000003,0.0021199999999999995,0.31711999999999996,22,26,5,6
355,355,0.0021199999999999995,0.0016999999999999997,0.00172,0.20934,21,21,4,4
356,356,0.00366,0.0032,0.0030199999999999997,1.1401,36,38,4,4
357,357,0.00358,0.003,0.0029,0.9000199999999999,32,36,4,4
358,358,0.00402,0.0034999999999999996,0.0029,0.7306199999999999,32,35,4,4
359,359,0.0029,0.0027,0.00236,0.40540000000000004,25,28,4,4
360,360,0.00222,0.00182,0.0019,0.20622,19,21,4,4
361,361,0.00406,0.00446,0.0033799999999999998,2.40354,38,42,4,4
362,362,0.0018800000000000002,0.00146,0.0016400000000000002,0.13779999999999998,17,18,4,4
363,363,0.0021800000000000005,0.0016200000000000003,0.00178,0.17239999999999997,19,21,4,4
364,364,0.0029,0.00234,0.0024199999999999994,0.35918,26,28,4,4
365,365,0.00368,0.0030199999999999997,0.0030599999999999994,1.67212,34,37,4,4
366,366,0.0047799999999999995,0.00454,0.00442,4.1150400000000005,44,49,4,4
367,367,0.0024199999999999994,0.0018199999999999998,0.00198,0.20942,21,23,4,4
368,368,0.0030800000000000003,0.00266,0.00264,0.5933200000000001,30,31,4,4
369,369,0.0027,0.00216,0.00232,0.4628,25,27,4,4
370,370,0.0031,0.00246,0.00262,0.52708,28,30,4,4
371,371,0.0032,0.00264,0.0029,0.6609999999999999,29,32,4,4
372,372,0.00504,0.0039,0.00364,1.6348399999999998,39,44,4,4
373,373,0.00324,0.00262,0.00278,1.12806,30,32,4,4
374,374,0.00346,0.00276,0.00292,0.6120399999999999,31,34,4,4
375,375,0.0021,0.0016,0.0017399999999999998,0.17788,18,19,4,4
376,376,0.00418,0.0038,0.00358,0.8716799999999999,39,43,4,4
377,377,0.0020799999999999994,0.0015400000000000001,0.0019,0.17248,18,20,4,4
378,378,0.0028799999999999997,0.0022400000000000002,0.00264,0.37479999999999997,25,28,4,4
379,379,0.00368,0.0037600000000000003,0.0031799999999999997,1.3702,34,37,4,4
380,380,0.0040999999999999995,0.0038599999999999997,0.00428,1.1175199999999998,39,43,4,4
381,381,0.0036,0.0030199999999999997,0.00304,0.9774800000000001,32,37,4,4
382,382,0.004659999999999999,0.0043,0.0045,3.0583799999999997,43,49,4,4
383,383,0.0019199999999999998,0.0014,0.0015800000000000002,0.10575999999999999,16,17,4,4
384,384,0.0028000000000000004,0.0022200000000000006,0.0023,0.37712,25,27,4,4
385,385,0.0033600000000000006,0.00272,0.0029000000000000002,0.49022000000000004,31,34,4,4
386,386,0.00358,0.0021800000000000005,0.0022600000000000003,0.30101999999999995,24,27,4,4
387,387,0.0048,0.00444,0.004079999999999999,5.037100000000001,47,51,4,4
388,388,0.0039000000000000007,0.00334,0.00326,0.78586,35,39,3,2
389,389,0.00234,0.0018599999999999999,0.00196,0.1988,20,23,4,4
390,390,0.00416,0.0038400000000000005,0.0034799999999999996,0.8451599999999999,37,42,4,4
391,391,0.0021800000000000005,0.00166,0.0018199999999999998,0.17724,19,21,4,4
392,392,0.004,0.00398,0.0035000000000000005,0.7498199999999999,36,41,4,4
393,393,0.00332,0.0026800000000000005,0.0033599999999999997,0.45946,30,32,4,4
394,394,0.00194,0.00142,0.0016200000000000003,0.12962,16,18,4,4
395,395,0.00354,0.0030600000000000002,0.0029399999999999995,0.65464,33,36,4,4
396,396,0.00396,0.0048000000000000004,0.00354,1.72784,37,41,4,4
397,397,0.0022400000000000002,0.0017400000000000002,0.0018800000000000002,0.17306,20,22,6,7
398,398,0.004859999999999999,0.00394,0.00352,0.8613399999999999,37,42,4,4
399,399,0.00224,0.00182,0.00184,0.21364,20,21,4,4
400,400,0.004679999999999999,0.00464,0.00402,1.3693399999999998,45,49,4,4
401,401,0.00378,0.00358,0.0033,1.13694,33,37,4,4
402,402,0.00334,0.00264,0.0028000000000000004,0.60926,30,32,4,4
403,403,0.0029400000000000003,0.00234,0.0024999999999999996,0.4083,28,29,4,4
404,404,0.0032400000000000007,0.00274,0.0028200000000000005,0.4255,27,31,4,4
405,405,0.00228,0.00176,0.0022600000000000003,0.20651999999999998,21,22,4,4
406,406,0.00232,0.00186,0.0021,0.1581,18,20,4,4
407,407,0.00386,0.0037399999999999994,0.004520000000000001,0.77264,32,36,4,4
408,408,0.00292,0.0020800000000000003,0.0024000000000000002,0.23478000000000004,20,23,5,6
409,409,0.00202,0.00126,0.0016,0.05674,12,13,4,4
410,410,0.0035199999999999997,0.0028000000000000004,0.0032,0.43956,28,32,5,6
411,411,0.0023,0.0017000000000000001,0.0021999999999999997,0.1545,18,20,4,4
412,412,0.00436,0.0033,0.0034799999999999996,0.88812,30,35,4,4
413,413,0.0023799999999999997,0.00182,0.00198,0.13164,17,19,4,4
414,414,0.0037600000000000003,0.00218,0.00256,0.40652,23,25,4,4
415,415,0.00496,0.00522,0.00462,1.2196000000000002,43,49,5,6
416,416,0.003659999999999999,0.0035000000000000005,0.0031600000000000005,0.5968,32,37,4,4
417,417,0.00318,0.0024000000000000002,0.00244,0.33144,25,27,4,4
418,418,0.004620000000000001,0.0043,0.0037600000000000003,2.6031799999999996,40,45,4,4
419,419,0.00276,0.00224,0.0021199999999999995,0.23786000000000002,22,24,4,4
420,420,0.00356,0.00272,0.0029,0.5906800000000001,31,35,4,4
421,421,0.00422,0.00368,0.004059999999999999,1.5657800000000002,37,44,5,6
422,422,0.004,0.0034799999999999996,0.0032800000000000004,1.21692,34,39,4,4
423,423,0.00166,0.0012,0.0014,0.09694,15,16,5,6
424,424,0.0051199999999999996,0.00502,0.00422,7.063599999999999,47,52,4,4
425,425,0.0022400000000000002,0.0016999999999999997,0.0019199999999999998,0.23738,21,22,4,4
426,426,0.00434,0.0028200000000000005,0.00292,0.89158,30,34,4,4
427,427,0.00242,0.0021799999999999996,0.0020399999999999997,0.17962,21,23,4,4
428,428,0.0025399999999999997,0.00244,0.00214,0.23286,23,25,4,4
429,429,0.0048000000000000004,0.004359999999999999,0.00398,2.46214,45,48,4,4
430,430,0.00142,0.00106,0.0011799999999999998,0.046579999999999996,11,12,4,4
431,431,0.00434,0.00392,0.0036,2.5287800000000002,40,44,4,4
432,432,0.0022600000000000003,0.0016999999999999997,0.002,0.14204,19,21,4,4
433,433,0.00386,0.00422,0.0032,0.71932,35,38,4,4
434,434,0.00244,0.00186,0.00264,0.1727,20,22,4,4
435,435,0.00464,0.00432,0.0038399999999999997,3.2028999999999996,45,48,4,4
436,436,0.0036999999999999997,0.0023,0.0024800000000000004,0.34742,26,29,4,4
437,437,0.0033799999999999998,0.00266,0.0027800000000000004,0.81432,29,32,4,4
438,438,0.0039,0.0031,0.0032,0.6209199999999999,34,37,4,4
439,439,0.0048,0.003,0.0030800000000000003,0.606,32,37,7,8
440,440,0.00306,0.00208,0.00222,0.35178,22,26,4,4
441,441,0.0034799999999999996,0.00252,0.0026800000000000005,0.43692000000000003,28,31,4,4
442,442,0.00262,0.00172,0.00198,0.17786,20,22,4,4
443,443,0.0031399999999999996,0.0023799999999999993,0.0026000000000000003,0.50102,25,28,4,4
444,444,0.00286,0.0020799999999999994,0.0025399999999999997,0.27512000000000003,23,26,4,4
445,445,0.00518,0.00454,0.0043,2.74092,45,51,4,4
446,446,0.0048000000000000004,0.0038399999999999997,0.0037000000000000006,3.37794,41,45,4,4
447,447,0.00324,0.00228,0.0032199999999999998,0.59592,24,27,4,4
448,448,0.0040999999999999995,0.0033799999999999998,0.0033600000000000006,1.85068,36,40,4,4
449,449,0.0035000000000000005,0.00284,0.0029,1.01658,31,34,4,4
450,450,0.00562,0.006220000000000001,0.0047799999999999995,8.842559999999999,52,59,4,4
451,451,0.00332,0.00264,0.0028,0.52886,29,33,4,4
452,452,0.00436,0.0031399999999999996,0.00296,1.14146,33,35,4,4
453,453,0.0036200000000000004,0.0036000000000000003,0.0028600000000000006,0.6868,30,33,4,4
454,454,0.0019399999999999997,0.00154,0.0015199999999999999,0.13802,17,17,4,4
455,455,0.0027,0.00244,0.0022200000000000006,0.39654,24,26,4,4
456,456,0.0027600000000000003,0.0019600000000000004,0.00214,0.25312,21,24,4,4
457,457,0.0031400000000000004,0.00236,0.0024800000000000004,0.7488000000000001,27,29,4,4
458,458,0.0019399999999999997,0.0014999999999999998,0.0014799999999999998,0.11066000000000001,15,16,4,4
459,459,0.00414,0.0043,0.00358,1.2767199999999999,35,42,4,4
460,460,0.0033600000000000006,0.0032199999999999998,0.00296,0.5658200000000001,29,34,4,4
461,461,0.00294,0.00244,0.0030800000000000003,0.39993999999999996,26,28,4,4
462,462,0.00234,0.0019,0.00226,0.18376,20,22,4,4
463,463,0.0034999999999999996,0.0028800000000000006,0.00294,0.47881999999999997,30,34,4,4
464,464,0.005019999999999999,0.00504,0.00444,3.2973399999999997,45,51,4,4
465,465,0.005180000000000001,0.005259999999999999,0.00456,6.5869599999999995,46,55,4,4
466,466,0.007580000000000001,0.008700000000000001,0.00596,32.07208000000001,64,72,4,4
467,467,0.00484,0.00468,0.00424,6.041980000000001,45,51,4,4
468,468,0.0031599999999999996,0.003659999999999999,0.00278,0.4649,29,32,4,4
469,469,0.0045000000000000005,0.004960000000000001,0.004200000000000001,2.6996,41,46,4,4
470,470,0.00456,0.0040999999999999995,0.0049,2.43214,42,46,4,4
471,471,0.0058200000000000005,0.0059,0.00824,2.93106,60,63,4,4
472,472,0.00288,0.0025599999999999998,0.0028799999999999997,0.33956,24,28,4,4
473,473,0.00368,0.00346,0.0035000000000000005,0.598,33,37,4,4
474,474,0.0031599999999999996,0.0027,0.0032,0.43168000000000006,29,32,4,4
475,475,0.00416,0.00324,0.0030199999999999997,1.1238,30,33,4,4
476,476,0.0036999999999999997,0.0033599999999999997,0.0033799999999999998,1.0635,33,37,4,4
477,477,0.0038400000000000005,0.00372,0.00354,0.9032,39,41,4,4
478,478,0.0037399999999999994,0.00334,0.0032199999999999998,0.72614,35,38,4,4
479,479,0.0030199999999999997,0.0021199999999999995,0.0024599999999999995,0.34896000000000005,24,27,4,4
480,480,0.0036,0.0039,0.0030800000000000003,0.82392,32,35,4,4
481,481,0.0027800000000000004,0.00218,0.00234,0.29638,24,26,4,4
482,482,0.0027,0.00228,0.00228,0.22694,23,25,4,4
483,483,0.0019600000000000004,0.00138,0.0025800000000000003,0.08388,15,18,6,7
484,484,0.00204,0.00172,0.00176,0.11479999999999999,18,20,6,7
485,485,0.0017399999999999998,0.0012,0.0016,0.07024,14,15,4,4
486,486,0.00396,0.00356,0.00356,0.75422,35,39,4,4
487,487,0.004399999999999999,0.00368,0.00394,2.81094,38,44,4,4
488,488,0.00344,0.0027999999999999995,0.0027199999999999998,0.6879,28,31,4,4
489,489,0.00516,0.0032800000000000004,0.00298,1.02622,30,33,4,4
490,490,0.00302,0.0019,0.0018599999999999999,0.16312,18,20,4,4
491,491,0.00344,0.00282,0.00266,0.41180000000000005,29,30,4,4
492,492,0.0031400000000000004,0.00274,0.0024,0.3042,25,27,4,4
493,493,0.00238,0.00234,0.00196,0.2359,20,22,4,4
494,494,0.00206,0.0014799999999999998,0.00166,0.11710000000000001,17,18,4,4
495,495,0.0027199999999999998,0.00222,0.0024799999999999996,0.39604,25,27,4,4
496,496,0.00196,0.00132,0.00162,0.13744,17,17,4,4
497,497,0.0033999999999999994,0.00242,0.00262,0.39014,26,30,4,4
498,498,0.0025599999999999998,0.0019,0.00218,0.25332,21,23,4,4
499,499,0.00204,0.00148,0.00238,0.14284000000000002,17,18,4,4
500,500,0.0031,0.00262,0.0027999999999999995,0.36463999999999996,27,29,4,4
501,501,0.0027,0.00232,0.00246,0.23788,23,25,4,4
502,502,0.00568,0.0063,0.00466,1.99936,45,50,4,4
503,503,0.003,0.0030600000000000002,0.00242,0.34128000000000003,23,25,4,4
504,504,0.0029800000000000004,0.0025599999999999998,0.00236,0.34906,23,25,4,4
505,505,0.00276,0.0019399999999999997,0.00194,0.16228,20,22,5,6
506,506,0.005259999999999999,0.0033,0.0032199999999999998,0.6852400000000001,35,38,4,4
507,507,0.00438,0.00438,0.0038400000000000005,1.02656,35,39,4,4
508,508,0.00434,0.0038799999999999993,0.00436,0.79744,38,42,4,4
509,509,0.00292,0.00232,0.00264,0.2544,23,25,4,4
510,510,0.0032800000000000004,0.0024799999999999996,0.0030599999999999994,0.6174999999999999,28,29,4,4
511,511,0.0036200000000000004,0.0026800000000000005,0.0031,0.46414,29,31,4,4
512,512,0.004580000000000001,0.00354,0.00402,1.43178,35,41,5,6
513,513,0.0032199999999999998,0.0026,0.0041,0.7989200000000001,27,29,4,4
514,514,0.00554,0.0048000000000000004,0.00456,7.40442,48,52,4,4
515,515,0.00266,0.00202,0.00232,0.24523999999999999,22,24,4,4
516,516,0.00222,0.0017599999999999998,0.0018800000000000002,0.16177999999999998,18,20,4,4
517,517,0.0027999999999999995,0.00196,0.00214,0.21248,21,24,4,4
518,518,0.00412,0.0044199999999999995,0.00346,3.1897600000000006,37,41,4,4
519,519,0.00208,0.0015,0.00176,0.14428000000000002,18,19,4,4
520,520,0.00332,0.0021000000000000003,0.0022199999999999998,0.22214,22,24,4,4
521,521,0.004540000000000001,0.0036,0.0035199999999999997,1.35868,37,40,4,4
522,522,0.00262,0.0018199999999999998,0.00206,0.20737999999999998,21,24,4,4
523,523,0.00358,0.0027999999999999995,0.00286,0.46456,29,32,4,4
524,524,0.0048400000000000006,0.0034799999999999996,0.0038,1.60378,37,42,4,4
525,525,0.0054199999999999995,0.0043,0.00444,1.40662,43,48,4,4
526,526,0.00504,0.0036200000000000004,0.00462,1.27496,38,42,4,4
527,527,0.00454,0.0033,0.00368,0.7472799999999999,34,38,4,4
528,528,0.0033799999999999998,0.0021000000000000003,0.0024200000000000003,0.28091999999999995,24,26,4,4
529,529,0.005880000000000001,0.00472,0.00476,8.18026,46,53,4,4
530,530,0.00426,0.0039,0.004,1.55146,44,44,4,4
531,531,0.0064,0.0049,0.00446,3.4699,44,49,4,4
532,532,0.0026400000000000004,0.0017799999999999997,0.00202,0.18182,19,21,4,4
533,533,0.00456,0.00446,0.00354,1.45414,38,42,4,4
534,534,0.0054399999999999995,0.00504,0.00448,3.46252,48,53,4,4
535,535,0.00478,0.00354,0.00332,1.21522,35,39,4,4
536,536,0.00344,0.00228,0.0024,0.54966,25,27,4,4
537,537,0.0044199999999999995,0.00358,0.00408,0.80022,37,40,4,4
538,538,0.00546,0.00402,0.0037600000000000003,1.08472,42,45,4,4
539,539,0.00254,0.0018199999999999998,0.0019200000000000003,0.1904,19,21,4,4
540,540,0.0041400000000000005,0.00354,0.0032600000000000003,1.21318,36,40,4,4
541,541,0.0046,0.00424,0.0037600000000000003,1.5168400000000002,40,45,4,4
542,542,0.0033599999999999997,0.0028799999999999997,0.00268,0.7528600000000001,29,31,6,6
543,543,0.0034999999999999996,0.00212,0.00204,0.27699999999999997,22,23,4,4
544,544,0.0041400000000000005,0.00366,0.00344,0.88042,38,41,4,4
545,545,0.004079999999999999,0.003940000000000001,0.00356,1.1448800000000001,37,41,6,6
546,546,0.0025200000000000005,0.00222,0.0022600000000000003,0.29413999999999996,23,25,4,4
547,547,0.003940000000000001,0.0039,0.0033599999999999997,0.7961600000000001,37,40,4,4
548,548,0.00294,0.0024999999999999996,0.00256,0.41844000000000003,27,29,4,4
549,549,0.00416,0.0048,0.00428,0.9655400000000001,39,44,4,4
550,550,0.003920000000000001,0.00368,0.0034799999999999996,0.7518,36,41,4,4
551,551,0.00352,0.0030399999999999997,0.0031600000000000005,1.23728,34,36,4,4
552,552,0.0031,0.00254,0.0028,0.61026,29,31,4,4
553,553,0.0055,0.00604,0.00488,2.56516,54,58,4,4
554,554,0.0023,0.002,0.00202,0.197,21,22,4,4
555,555,0.0038199999999999996,0.0029,0.0026000000000000003,0.6068399999999999,29,30,4,4
556,556,0.0045,0.00458,0.00406,2.4193399999999996,42,48,4,4
557,557,0.0024,0.0019199999999999998,0.00208,0.20396,21,23,4,4
558,558,0.0039,0.00358,0.00354,2.17836,37,41,4,4
559,559,0.0031599999999999996,0.00294,0.00282,0.73992,30,33,4,4
560,560,0.00416,0.00454,0.00422,1.00318,40,44,4,4
561,561,0.00272,0.0022199999999999998,0.0025399999999999997,0.5262,25,27,4,4
562,562,0.0024199999999999994,0.00198,0.0023,0.2672,21,24,4,4
563,563,0.00402,0.0037600000000000003,0.0037600000000000003,1.9498800000000003,37,41,4,4
564,564,0.00262,0.0021999999999999997,0.00266,0.29639999999999994,24,26,4,4
565,565,0.0025200000000000005,0.003,0.00258,0.3161,23,23,4,3
566,566,0.0031799999999999997,0.0027600000000000003,0.003,0.5639800000000001,28,31,4,4
567,567,0.0023,0.0019999999999999996,0.00204,0.21288,21,23,4,4
568,568,0.00462,0.004059999999999999,0.00356,1.6108,36,40,4,4
569,569,0.0014,0.0010999999999999998,0.0013999999999999998,0.08643999999999999,13,13,4,4
570,570,0.00262,0.0025,0.00264,0.4114,24,26,4,4
571,571,0.0023,0.00204,0.00196,0.19319999999999998,20,23,5,6
572,572,0.00586,0.00664,0.005539999999999999,9.231800000000002,54,62,4,4
573,573,0.00172,0.00138,0.0016,0.13556,16,17,4,4
574,574,0.00482,0.00508,0.00486,1.3327399999999998,46,51,4,4
575,575,0.0037199999999999998,0.0038599999999999997,0.00344,1.3689799999999999,34,38,4,4
576,576,0.00228,0.00208,0.002,0.23352000000000003,21,23,4,4
577,577,0.003940000000000001,0.00398,0.0037199999999999998,0.74322,36,40,4,4
578,578,0.00368,0.0032999999999999995,0.0032,1.07464,31,35,4,4
579,579,0.005620000000000001,0.00562,0.00482,10.7559,49,54,4,4
580,580,0.0025200000000000005,0.00176,0.00206,0.18271999999999997,19,21,4,4
581,581,0.004860000000000001,0.00352,0.0032,0.7657999999999999,35,38,4,4
582,582,0.0019399999999999997,0.00138,0.00172,0.09544,16,17,4,4
583,583,0.00248,0.0028000000000000004,0.00258,0.21696,21,23,4,4
584,584,0.0038,0.00392,0.00346,0.5754,33,37,4,4
585,585,0.0039,0.0033799999999999998,0.00318,0.63814,32,36,4,4
586,586,0.0028399999999999996,0.00226,0.00256,0.31856,25,27,4,4
587,587,0.0031399999999999996,0.00246,0.00258,0.40616,27,28,4,4
588,588,0.0028800000000000006,0.00228,0.00312,0.39146000000000003,24,27,4,4
589,589,0.0043,0.00388,0.00352,0.99084,38,42,4,4
590,590,0.00244,0.00202,0.00212,0.22113999999999998,21,23,4,4
591,591,0.00252,0.00194,0.0021599999999999996,0.25714000000000004,23,25,4,4
592,592,0.0037799999999999995,0.00378,0.0031,0.69186,33,38,5,6
593,593,0.00378,0.00302,0.00304,0.64268,33,36,4,4
594,594,0.00422,0.0038199999999999996,0.0033599999999999997,1.20312,35,38,4,4
595,595,0.00276,0.0020599999999999998,0.0026800000000000005,0.39472,23,25,4,4
596,596,0.0035600000000000007,0.0021999999999999997,0.00284,0.25267999999999996,23,27,7,8
597,597,0.005019999999999999,0.0037400000000000003,0.0038599999999999997,0.9943800000000002,39,43,4,4
598,598,0.0029800000000000004,0.00172,0.00194,0.16658,18,21,4,4
599,599,0.005,0.00364,0.00358,2.9602399999999998,39,43,4,4
600,600,0.00576,0.00486,0.0044399999999999995,2.96554,42,47,4,4
601,601,0.00586,0.005539999999999999,0.0049,9.10646,53,60,4,4
602,602,0.00412,0.00368,0.00404,0.8296800000000001,38,41,4,4
603,603,0.00396,0.00332,0.0041400000000000005,0.9542999999999999,34,39,4,4
604,604,0.00318,0.0026000000000000003,0.0031200000000000004,0.492,30,32,4,4
605,605,0.0022600000000000003,0.00176,0.0019999999999999996,0.16854000000000002,19,21,4,4
606,606,0.0031400000000000004,0.00248,0.0027199999999999998,0.8396399999999999,28,31,4,4
607,607,0.0039000000000000007,0.0033999999999999994,0.0034000000000000002,0.69166,35,39,6,6
608,608,0.00368,0.00222,0.0024999999999999996,0.25354,24,27,4,4
609,609,0.025639999999999996,0.00338,0.0036199999999999995,0.7186999999999999,35,38,4,4
610,610,0.00236,0.00182,0.002,0.1934,21,22,4,4
611,611,0.00522,0.0047,0.00472,7.95538,47,53,4,4
612,612,0.00404,0.0036200000000000004,0.00426,0.8476000000000001,38,43,4,4
613,613,0.00334,0.0027400000000000002,0.00292,0.54036,29,32,4,4
614,614,0.00272,0.00218,0.0027,0.31628000000000006,24,27,4,4
615,615,0.0031599999999999996,0.00262,0.0030200000000000005,0.56994,28,32,4,4
616,616,0.00232,0.00182,0.00222,0.3537,21,23,4,4
617,617,0.00262,0.00302,0.00236,0.28286,23,26,4,4
618,618,0.0024,0.0018599999999999999,0.0022600000000000003,0.19260000000000002,21,23,6,6
619,619,0.00286,0.0024599999999999995,0.0032799999999999995,0.41118,26,29,4,4
620,620,0.00266,0.00198,0.00248,0.30280000000000007,23,25,4,4
621,621,0.0032600000000000003,0.0027199999999999998,0.00298,0.5828599999999999,31,33,4,4
622,622,0.00266,0.00206,0.00232,0.20301999999999998,22,25,4,4
623,623,0.00462,0.0037600000000000003,0.0037400000000000003,1.7279600000000002,39,45,5,6
624,624,0.00344,0.00294,0.0033600000000000006,0.7344,32,35,4,4
625,625,0.005640000000000001,0.0067599999999999995,0.005840000000000001,2.7169000000000003,57,62,4,4
626,626,0.00388,0.00344,0.0034200000000000003,1.1150600000000002,36,40,4,4
627,627,0.00426,0.00394,0.0038,3.78456,41,46,4,4
628,628,0.0030800000000000003,0.00262,0.0027400000000000002,0.35914,27,31,4,4
629,629,0.00414,0.0038199999999999996,0.00438,2.23464,40,44,4,4
630,630,0.00378,0.0036000000000000003,0.00352,0.7969600000000001,37,40,4,4
631,631,0.0030200000000000005,0.00268,0.0028799999999999997,0.6672,28,31,4,4
632,632,0.00298,0.00252,0.00268,0.5032,28,30,4,4
633,633,0.00318,0.00386,0.0027600000000000007,0.52396,29,32,4,4
634,634,0.004079999999999999,0.00296,0.00334,0.57382,33,36,4,4
635,635,0.004279999999999999,0.00396,0.00428,1.0052600000000003,40,45,4,4
636,636,0.0022,0.00182,0.00212,0.23192,21,22,4,4
637,637,0.0030399999999999997,0.00272,0.00354,0.74914,29,31,4,4
638,638,0.0029000000000000007,0.00244,0.0024000000000000002,0.5136000000000001,23,26,4,4
639,639,0.0032600000000000003,0.00266,0.0029200000000000003,0.4393000000000001,29,32,4,4
640,640,0.0016999999999999997,0.00122,0.0016399999999999997,0.09252,14,17,4,4
641,641,0.0016,0.00124,0.00138,0.08016,13,14,4,4
642,642,0.0024,0.00194,0.00228,0.37266,22,24,4,4
